RESULTS: administration of PTZ caused significant increase in seizure score and duration with a state of oxidative stress (high MDA  low GSH and CAT) and upregulation of b-catenin  caspase-3 and its splitted products  Hsp70 and a-synuclein in hippocampal regions and significant reduction in seizure latency.,duration;is with;state of oxidative stress|administration;duration with;state of oxidative stress|increase;is in;seizure score|administration;caused;significant increase|administration;caused;increase in seizure score|its products Hsp70;upregulation;a-synuclein|its products Hsp70;duration with;state of oxidative stress|its splitted products Hsp70;upregulation;a-synuclein|its splitted products Hsp70;upregulation of;b-catenin caspase-3|its products Hsp70;duration with;state|administration;significant increase in;seizure score|its products Hsp70;administration of;PTZ|its splitted products Hsp70;administration of;PTZ|significant reduction;is in;seizure latency|administration;increase in;seizure score|administration;duration with;state of stress|its products Hsp70;significant increase in;seizure score|its products Hsp70;upregulation of;b-catenin caspase-3|its products Hsp70;increase in;seizure score|its products Hsp70;increase;a-synuclein|administration;caused;duration with state|its products Hsp70;duration;a-synuclein|administration;duration with;state|administration;upregulation of;b-catenin caspase-3|its splitted products Hsp70;is in;hippocampal regions|its products Hsp70;significant increase;a-synuclein|its splitted products Hsp70;administration;a-synuclein|administration;caused;duration with state of stress|administration;caused;increase|its products Hsp70;administration;a-synuclein|its products Hsp70;duration with;state of stress|administration;caused;significant increase in seizure score|administration;caused;duration|,33
While  Metf treatment ameliorated significantly PTZ-induced seizures  attenuated the oxidative stress and the upregulated a-synuclein and b-catenin expression  inhibited caspase-3 activation and the release of splitting product and caused more upregulation in Hsp70 expression in hippocampal regions (p< 0.05).,seizures;attenuated;stress|more upregulation;is in;Hsp70 expression|b-catenin;inhibited;release of splitting product|upregulated a-synuclein;inhibited;release of splitting product|PTZ-induced seizures;attenuated stress;Metf treatment ameliorated|b-catenin;release of;splitting product|b-catenin;inhibited;release|PTZ-induced seizures;attenuated;oxidative stress|Hsp70 expression;is in;hippocampal regions|PTZ-induced seizures;attenuated;stress|seizures;attenuated stress;Metf treatment ameliorated|upregulated a-synuclein;inhibited;release|b-catenin;inhibited;caspase-3 activation|a-synuclein;inhibited;release of splitting product|upregulated a-synuclein;inhibited;caspase-3 activation|a-synuclein;inhibited;release|seizures;attenuated;oxidative stress|a-synuclein;inhibited;caspase-3 activation|,18
CONCLUSION: Metf has antiepileptic and neuroprotective effects in PTZ-induced epilepsy which might be due to inhibition of apoptosis  attenuation of oxidative stress and a-synuclein expression and upregulation of Hsp70.,,0


BACKGROUND: The International League Against Epilepsy (ILAE) proposed a diagnostic scheme for psychogenic nonepileptic seizures (PNES).,,0
The debate on ethical aspects of the diagnostic procedures is ongoing  the treatment is not standardized  and management might differ according to the age groups.,management;might differ according to;age groups|,1
OBJECTIVE: To reach an expert and stakeholder consensus on PNES management.,stakeholder consensus;expert on;PNES management|,1
METHODS: A board comprising adult and child neurologists  neuropsychologists  psychiatrists  pharmacologists  experts in forensic medicine and bioethics as well as patients' representatives was formed.,board;comprising;neurologists neuropsychologists psychiatrists pharmacologists experts in medicine|board;was;formed|experts;is in;forensic medicine|board;comprising;neurologists neuropsychologists psychiatrists pharmacologists experts in forensic medicine|board;comprising;neurologists neuropsychologists psychiatrists pharmacologists experts|board;comprising;adult neurologists neuropsychologists psychiatrists pharmacologists experts|board;comprising;adult neurologists neuropsychologists psychiatrists pharmacologists experts in medicine|board;comprising;adult neurologists neuropsychologists psychiatrists pharmacologists experts in forensic medicine|board;comprising;patients ' representatives|,9
The board chose five main topics regarding PNES: "diagnosis"; "ethical issues"; "psychiatric comorbidities"; "psychological treatment"; "pharmacological treatment".,board;chose;five topics|board;chose;five main topics|,2
After a systematic review of the literature  the board met in a Consensus Conference in Catanzaro (Italy).,board;met After;systematic review of literature|board;met in;Consensus Conference in Catanzaro|board;met After;review of literature|board;met After;systematic review|board;met After;review|Consensus Conference;is in;Catanzaro|board;met in;Consensus Conference|,7
Further consultations using the model of Delphi panel were held.,consultations;were;held|consultations;using;model|Further consultations;using;model of Delphi panel|using;model of;Delphi panel|Further consultations;using;model|consultations;using;model of Delphi panel|Further consultations;were;held|,7
RESULTS: The global level of evidence for all topics was low.,global level;was;low|level;was;low|,2
Even though most questions were formulated separately for children/adolescents and adults  no major age-related differences emerged.,,0
The board established that the approach to PNES diagnosis should comply with ILAE recommendations.,approach;comply with;ILAE recommendations|approach;comply with;recommendations|,2
Seizures' induction was considered ethical  preferring the least invasive techniques.,Seizures ' induction;was;considered|Seizures ' induction;was considered;ethical|,2
The board recommended: to carefully look for mood disturbances  personality disorders and psychic trauma in persons with PNES; to consider cognitive-behavioural therapy as first line psychological approach and pharmacological treatment to manage comorbid conditions  namely anxiety and depression.,persons;is with;PNES|,1
CONCLUSIONS: PNES management should be multidisciplinary.,PNES management;should;should multidisciplinary|,1
High-quality  long-term studies are needed to standardize PNES management.,High-quality studies;standardize;PNES management|studies;standardize;PNES management|High-quality studies;are;needed|High-quality long-term studies;standardize;PNES management|High-quality long-term studies;are;needed|long-term studies;are;needed|studies;are;needed|long-term studies;standardize;PNES management|,8
This article is protected by copyright.,article;is;protected|article;is protected by;copyright|,2
All rights reserved.,,0


The closed-loop application of electrical stimulation via chronically implanted electrodes is a novel approach to stop seizures in patients with focal-onset epilepsy.,application;is;novel|seizures;is in;patients with focal-onset epilepsy|patients;is with;focal-onset epilepsy|,3
